,id_hdv,part_rec,party_memb,party_ocup,party_start,party_end
2638,4-103-31,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,ASUNTOS ELECTORALES DEPARTAMENTAL ,2001 ,2002 
2639,4-103-32,1, , , , 
2640,4-103-34,1, , , , 
2641,4-103-35,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRATRIA DE PRENSA Y PROPAGANDA DEL COMANDO UNIVERSITARIO VILLARREAL ,2003 ,2007 
2642,4-103-35,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE TRANSPORTES DE LA CTP ,2014 ,2017 
2643,4-103-36,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL DE GOBIERNOS REGIONALES ,2017 ,2018 
2644,4-104-1,1, , , , 
2645,4-104-3,1, , , , 
2646,4-104-4,1, , , , 
2647,4-104-5,1, , , , 
2648,4-105-3,1, , , , 
2649,4-106-1,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIO GENERAL REGION UCAYALI ,2018 ,HASTA LA ACTUALIDAD
2650,4-106-3,1, , , , 
2651,4-107-1,1, , , , 
2652,4-107-2,1, , , , 
2653,4-107-3,1, , , , 
2654,4-108-1,1, , , , 
2655,4-108-2,1, , , , 
2656,4-108-3,1, , , , 
2657,4-108-4,1, , , , 
2658,4-109-1,1, , , , 
2659,4-109-2,1, , , , 
2660,4-109-3,1, , , , 
2661,4-110-1,1, , , , 
2662,4-110-2,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL PARTIDO REGIONAL DE INTEGRACION ,REGIDOR PROVINCIAL ,2015 ,2018 
2663,4-110-3,1, , , , 
2664,4-110-4,1, , , , 
2665,4-111-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL REGIONAL DE PIURA ,2018 ,HASTA LA ACTUALIDAD
2666,4-111-2,1, , , , 
2667,4-111-3,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA TECNICA ELECTORAL - PROVINCIA DE TALARA ,1993 ,1997 
2668,4-111-3,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,PRESIDENTE DE LA COMISION DE PLANIFICACION PROVINCIA DE TALARA ,1998 ,2001 
2669,4-111-4,1, , , , 
2670,4-111-5,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DE ORGANIZACION ,2015 ,HASTA LA ACTUALIDAD
2671,4-111-6,1, , , , 
2672,4-111-7,1, , , , 
2673,4-112-2,1, , , , 
2674,4-112-3,1, , , , 
2675,4-112-4,1, , , , 
2676,4-113-1,1, , , , 
2677,4-113-3,1,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,MILITANTE ,2005 ,2019 
